Name,School,Power,Link,Hometown
Wyatt Matson,Arizona,-1.0,/swimmer/447224,
Elijah Warren,Arizona St,-1.0,/swimmer/300309,
Jp Hynes,Utah,-1.0,,
Ariel Spektor,Southern Cali,-1.0,/swimmer/422580,
Grant Shoults,Stanford,-1.0,/swimmer/282906,
Kyle Millis,California,-1.0,/swimmer/413394,
Jack Anderson,Arizona,-1.0,/swimmer/501648,
Paul Retterer,Southern Cali,-1.0,/swimmer/503920,
Sebastian Somerset,California,-1.0,/swimmer/570428,
Reece Whitley,California,-1.0,/swimmer/265327,
Ty Coen,Arizona,-1.0,,
Ty Wells,Arizona,-1.0,,
Michael Petrides,California,-1.0,/swimmer/347787,
Noah Carlson,Utah,-1.0,/swimmer/422759,
Lex Hernandez-Nietling,Utah,-1.0,,
Julian Hill,Arizona St,-1.0,/swimmer/309991,
Tyler Klawiter,Utah,-1.0,/swimmer/399036,
Bryce Mefford,California,-1.0,/swimmer/351225,
Liam Bresette,Arizona St,-1.0,,
Andrew Gray,Arizona St,-1.0,/swimmer/505413,
Daniel Namir,Arizona,-1.0,/swimmer/561283,
Aldan Johnston,Arizona,-1.0,/swimmer/401903,
Daniel Carr,California,-1.0,/swimmer/289282,
Alex Liang,Stanford,-1.0,/swimmer/343992,
Trent Martinez,Southern Cali,-1.0,,
Dominic Margarino,Southern Cali,-1.0,/swimmer/541826,
Hugo Gonzalez de Oliviera,California,-1.0,,
Chris Jhong,California,-1.0,,
Colby Mefford,California,-1.0,/swimmer/418780,
Ben Waterman,Utah,-1.0,,
Jason Louser,California,-1.0,/swimmer/394499,
Andrew Matejka,Stanford,-1.0,/swimmer/393075,
Sean Grieshop,California,-1.0,/swimmer/291653,
Preston Niayesh,California,-1.0,/swimmer/443811,
Jacques Laeuffer,California,-1.0,/swimmer/962828,
Nathan Ramey,Utah,-1.0,/swimmer/455909,
Trenton Julian,California,-1.0,/swimmer/349753,
Brooks Fail,Arizona,-1.0,/swimmer/291848,
Victor Johansson,Southern Cali,-1.0,/swimmer/450591,
Ivan Puskovitch,Southern Cali,-1.0,/swimmer/408353,
Jack Little,Arizona St,-1.0,/swimmer/344482,
Jakob Icimsoy,Arizona St,-1.0,/swimmer/401354,
David Mertz,Southern Cali,-1.0,/swimmer/418411,
Noah Scheuermann,Arizona St,-1.0,/swimmer/398931,
Alex Colson,Arizona St,-1.0,,
Jackson Cunningham,Utah,-1.0,/swimmer/403876,
Bobby Pearce,Arizona St,-1.0,,
Alex Boratto,Stanford,-1.0,,
Shane Blinkman,Stanford,-1.0,/swimmer/358239,
Jack Murphy,Arizona,-1.0,/swimmer/349103,
Jaek Horner,Utah,-1.0,,
Jon Cook,Stanford,-1.0,,
Daniel Roy,Stanford,-1.0,/swimmer/289390,
Andrew Britton,Utah,-1.0,,
Ryan Foote,Arizona,-1.0,/swimmer/460994,
Harrison Wayner,Utah,-1.0,/swimmer/416535,
Matt Lane,Arizona St,-1.0,,
Jackson Odgers,Southern Cali,-1.0,/swimmer/452412,
Will Davis,Florida,-1.0,,
Brooks Curry,LSU,-1.0,/swimmer/553509,
Dillon Downing,Georgia,-1.0,/swimmer/731479,
Jonathan Berneburg,Alabama,-1.0,/swimmer/508689,
AJ Ross,South Carolina,-1.0,,
Eric Friese,Florida,-1.0,,
Matthew Yish,Auburn,-1.0,/swimmer/294499,
Danny Kovac,Missouri,-1.0,,
Nik Eberly,Auburn,-1.0,/swimmer/468728,
Isaac Davis,Florida,-1.0,/swimmer/576098,
Clayton Bobo,Texas A&M,-1.0,,
Kevin Hammer,Missouri,-1.0,/swimmer/550718,
Jack Armstrong,Auburn,-1.0,/swimmer/467104,
Nolan Briggs,Tennessee,-1.0,/swimmer/400341,
Dylan Delaney,South Carolina,-1.0,/swimmer/409757,
Koko Bratanov,Texas A&M,-1.0,,
Guy Gropper,South Carolina,-1.0,,
Alex Moore,Missouri,-1.0,NoMatch,
Kyle Leach,Missouri,-1.0,/swimmer/344675,
Mark Shperkin,South Carolina,-1.0,/swimmer/508582,
Seth Bailey,Tennessee,-1.0,,
Phil Costin,South Carolina,-1.0,,
Scott Scanlon,Tennessee,-1.0,/swimmer/473166,
Jack Jannasch,LSU,-1.0,/swimmer/391230,
Ben Patton,Missouri,-1.0,/swimmer/688562,
Aidan Stoffle,Auburn,-1.0,/swimmer/465325,
Cole Bruns,Auburn,-1.0,,
Max Hawton,Kentucky,-1.0,,
Jack Zhu,Alabama,-1.0,/swimmer/671035,
Michael Houlie,Tennessee,-1.0,/swimmer/672380,
Cam Auerbach,Alabama,-1.0,,
Riley Scruggs,Georgia,-1.0,,
Youssef Said,Georgia,-1.0,/swimmer/695498,
Luke Massey,Tennessee,-1.0,/swimmer/346699,
Peter Simmons,Texas A&M,-1.0,/swimmer/343725,
Zach Hils,Georgia,-1.0,,
Luke Brice,Tennessee,-1.0,/swimmer/384617,
Ananda Lim,Georgia,-1.0,/swimmer/450434,
Joel Giraudeau,Tennessee,-1.0,/swimmer/488543,
Christian Sztolcman,Auburn,-1.0,/swimmer/397663,
Jarel Dillard,Tennessee,-1.0,/swimmer/384901,
Riley Vanmeter,Alabama,-1.0,/swimmer/468574,
Tamas Novoszath,South Carolina,-1.0,/swimmer/377328,
Derek Maas,Alabama,-1.0,/swimmer/461726,
Ty Babinec,Auburn,-1.0,,
Will Goodwin,Missouri,-1.0,,
Alex Wade,South Carolina,-1.0,,
Luke Davis,Missouri,-1.0,/swimmer/424214,
Thomas Strother,Georgia,-1.0,,
Davis Edwards,Auburn,-1.0,/swimmer/403156,
Luke Stuart,Texas A&M,-1.0,/swimmer/484733,
Jack Dubois,Missouri,-1.0,/swimmer/1622982,
Kieran Smith,Florida,-1.0,/swimmer/405619,
Harry Homans,Georgia,-1.0,,
Jack Dahlgren,Missouri,-1.0,/swimmer/364931,
Michael Petro,LSU,-1.0,,
Jorge Depassier,Florida,-1.0,/swimmer/365126,
Alfonso Mestre,Florida,-1.0,/swimmer/610434,
Dillon Hillis,Florida,-1.0,/swimmer/348404,
Andrew Abruzzo,Georgia,-1.0,/swimmer/348159,
Liam Bell,Alabama,-1.0,/swimmer/421825,
Jace Brown,Texas A&M,-1.0,/swimmer/410048,
Jakob Clark,Kentucky,-1.0,/swimmer/459813,
Coleman Kramer,South Carolina,-1.0,/swimmer/310301,
Lleyton Smith,Auburn,-1.0,/swimmer/465194,
Andres Puente Bustamante,Texas A&M,-1.0,/swimmer/517388,
Brennan Gravley,Florida,-1.0,/swimmer/357503,
William Coakley,Texas A&M,-1.0,/swimmer/459361,
Ethan Gogulski,Texas A&M,-1.0,/swimmer/510219,
Dylan Brisco,Florida,-1.0,/swimmer/344215,
Ian Grum,Georgia,-1.0,/swimmer/449643,
Mark Schnippenkoetter,Texas A&M,-1.0,,
Nicholas Hernandez-Tome,Alabama,-1.0,,
Trey Freeman,Florida,-1.0,,
Daniel Blake,Kentucky,-1.0,/swimmer/418659,
Aryan Makhija,Auburn,-1.0,/swimmer/757463,
Isak Vikstrom,LSU,-1.0,/swimmer/842370,
Spencer Rowe,Auburn,-1.0,/swimmer/347446,
Grady Wheeler,Auburn,-1.0,/swimmer/515072,
Spencer Tussing,Tennessee,-1.0,/swimmer/482638,
Matt Menke,Alabama,-1.0,/swimmer/473180,
Mason Wilby,Kentucky,-1.0,/swimmer/365119,
Dane Florea,Missouri,-1.0,/swimmer/423469,
Miguel Cancel,Florida,-1.0,/swimmer/365056,
John Michael Gordon,Kentucky,-1.0,,
Bobby Finke,Florida,-1.0,,
Nicholas Perera,Alabama,-1.0,/swimmer/358297,
Jordan Yip,South Carolina,-1.0,/swimmer/928548,
Julian Norman,LSU,-1.0,/swimmer/403378,
Tyler Watson,Florida,-1.0,/swimmer/425106,
Seth Maschmeier,Auburn,-1.0,/swimmer/553458,
Advait Page,Florida,-1.0,,
Charlie Logan,Georgia,-1.0,/swimmer/463667,
Nick Smith,Kentucky,-1.0,/swimmer/330627,
Kevin Vargas,Florida,-1.0,/swimmer/500363,
Jacob Schababerle,Texas A&M,-1.0,,
Keegan Walsh,Georgia,-1.0,/swimmer/399084,
David Boylan,LSU,-1.0,,
Cole Brown,Alabama,-1.0,/swimmer/401901,
Chase Allison,South Carolina,-1.0,/swimmer/405040,
Kyle Barker,Kentucky,-1.0,/swimmer/380974,
Timmy Ellett,Kentucky,-1.0,,
Brett Champlin,Tennessee,-1.0,/swimmer/400838,
Drew Grespin,South Carolina,-1.0,,
Henry Miller,Kentucky,-1.0,/swimmer/1014096,
Kayky Marquart Mota,Tennessee,-1.0,/swimmer/816558,
Jimmy Hayburn,Loyola University (Maryland),-1.0,,
Callen Aulizia,U.S. Naval Academy (Navy),-1.0,,
Leo Kuyl,Bucknell,-1.0,/swimmer/402897,
Glenn Lasco,Lehigh,-1.0,/swimmer/404920,
Brendan Sullivan,U.S. Naval Academy (Navy),-1.0,NoMatch,
Tanner Falls,Army,-1.0,/swimmer/447170,
Matthew Fadel,U.S. Naval Academy (Navy),-1.0,/swimmer/491516,
Dawson Waage,U.S. Naval Academy (Navy),-1.0,/swimmer/374762,
Nicholas Isenhower,Army,-1.0,,
Warren Turner,U.S. Naval Academy (Navy),-1.0,/swimmer/403334,
Eli Williams,U.S. Naval Academy (Navy),-1.0,NoMatch,
Ben Selnick,U.S. Naval Academy (Navy),-1.0,,
Will Rankin,Army,-1.0,,
Jacob Lindner,Boston U,-1.0,/swimmer/466072,
Brian Hess,Loyola University (Maryland),-1.0,/swimmer/148222,
Jack Carignan,Boston U,-1.0,/swimmer/403161,
Walker Wilson,Lehigh,-1.0,/swimmer/290537,
Jonathan Brooks,Loyola University (Maryland),-1.0,NoMatch,
Aaron Tupper,Lafayette,-1.0,/swimmer/515080,
Sung Lee,Loyola University (Maryland),-1.0,/swimmer/327655,
Jack Rose,Bucknell,-1.0,/swimmer/389668,
Stephen Johnson,Boston U,-1.0,/swimmer/398772,
Paul Kinsella,U.S. Naval Academy (Navy),-1.0,/swimmer/465980,
Sam Sweeney,Bucknell,-1.0,/swimmer/393108,
Hunter Trambaugh,Boston U,-1.0,/swimmer/389023,
Casey Brown,Loyola University (Maryland),-1.0,NoMatch,
Caleb Eberly,Lehigh,-1.0,/swimmer/453953,
Andreas Mason,Boston U,-1.0,/swimmer/459224,
Jacob Powell,Army,-1.0,/swimmer/419489,
Ben Fox,Holy Cross,-1.0,,
Nick Haddad,Bucknell,-1.0,,
Jon Quick,American,-1.0,,
Ethan Thomas,Boston U,-1.0,/swimmer/375830,
John Nguyen,Loyola University (Maryland),-1.0,NoMatch,
Derek Knight,Bucknell,-1.0,/swimmer/397560,
Carter Weiland,Bucknell,-1.0,/swimmer/395224,
Andrew White,Boston U,-1.0,/swimmer/411902,
Jared Copeland,Loyola University (Maryland),-1.0,NoMatch,
Christian Stef,Bucknell,-1.0,/swimmer/376946,
David Sears,Loyola University (Maryland),-1.0,,
Sean Keenan,Army,-1.0,/swimmer/636767,
Jack Van Meter,Colgate,-1.0,/swimmer/431203,
Segundo Rienhardt,Colgate,-1.0,/swimmer/612867,
Sean Keller,Loyola University (Maryland),-1.0,/swimmer/587063,
Ryan Clark,Boston U,-1.0,/swimmer/295739,
Jamison Crow,Lafayette,-1.0,/swimmer/466195,
Janik Wing,Lehigh,-1.0,/swimmer/493844,
Mikey Brennan,Holy Cross,-1.0,,
Dan Cashell,U.S. Naval Academy (Navy),-1.0,,
Langston Carter,American,-1.0,/swimmer/479106,
Conor Rutigliano,Loyola University (Maryland),-1.0,/swimmer/394657,
Ryaan Hatoum,Bucknell,-1.0,/swimmer/310368,
Oliver Smith,U.S. Naval Academy (Navy),-1.0,NoMatch,
Peter Warshaw,Loyola University (Maryland),-1.0,/swimmer/402709,
Matthew Shea,Holy Cross,-1.0,,
Kyle Silbert,American,-1.0,/swimmer/570483,
Justin Lloyd,Lafayette,-1.0,/swimmer/413929,
Matthew Grieco,Holy Cross,-1.0,/swimmer/808136,
Alec Baker,Bucknell,-1.0,/swimmer/456797,
Adam Kawut,American,-1.0,/swimmer/402667,
Sam Miller,Bucknell,-1.0,NoMatch,
Brenden Meagher,Boston U,-1.0,/swimmer/346749,
Kyle Cannon,Loyola University (Maryland),-1.0,NoMatch,
Matt Voight,Loyola University (Maryland),-1.0,,
Dean Spicer,Loyola University (Maryland),-1.0,/swimmer/402955,
Sawyer Moseley,American,-1.0,/swimmer/1186042,
Noah Zeigler,Colgate,-1.0,/swimmer/458380,
Andrew Lydon,Holy Cross,-1.0,/swimmer/609926,
Justin Song,Colgate,-1.0,/swimmer/495174,
Tommy Noone,Loyola University (Maryland),-1.0,,
Dylan Phee,Lafayette,-1.0,/swimmer/702907,
Nick Sabella,Lafayette,-1.0,,
Ethan Sampson,Loyola University (Maryland),-1.0,/swimmer/419396,
Colin Seybold,Loyola University (Maryland),-1.0,/swimmer/634743,
Sean Dwyer,Army,-1.0,/swimmer/599740,
Zack O'Haver,U.S. Naval Academy (Navy),-1.0,,
Sean Quinn,Bucknell,-1.0,/swimmer/413154,
Sarsen Whatmore,Boston U,-1.0,/swimmer/310490,
Max Verheyen,Loyola University (Maryland),-1.0,,
Reid Hussey,Loyola University (Maryland),-1.0,/swimmer/433413,
Caleb Mauldin,U.S. Naval Academy (Navy),-1.0,/swimmer/413859,
Luke Johnson,U.S. Naval Academy (Navy),-1.0,NoMatch,
Nick Lynam,Lehigh,-1.0,,
Josh Walker,Loyola University (Maryland),-1.0,NoMatch,
Ben Brewer,Boston U,-1.0,/swimmer/2038135,
Dylan Champagne,Loyola University (Maryland),-1.0,/swimmer/408961,
Sean Reilly,Lafayette,-1.0,/swimmer/404715,
Brett Legambi,Loyola University (Maryland),-1.0,/swimmer/358910,
Dylan Maziarz,Loyola University (Maryland),-1.0,/swimmer/478430,
Michael Krigeris,U.S. Naval Academy (Navy),-1.0,/swimmer/423429,
Kevin Lin,Army,-1.0,/swimmer/358959,
Garrett Kiesel,Bucknell,-1.0,/swimmer/613512,
Tommy Scrivanich,Boston U,-1.0,,
Andrew Sukach,Lehigh,-1.0,/swimmer/478387,
Ethan Keyes,Lafayette,-1.0,/swimmer/490906,
Jay Jay Wong,Lafayette,-1.0,,
Zach Duthie,Colgate,-1.0,,
Jack Venker,Army,-1.0,/swimmer/398994,
Matt Cummings,Lafayette,-1.0,/swimmer/502707,
Derek Nguyen,U.S. Naval Academy (Navy),-1.0,NoMatch,
Mike Jeschke,U.S. Naval Academy (Navy),-1.0,,
Nathan Roodzant,U.S. Naval Academy (Navy),-1.0,/swimmer/499735,
Ethan Tack,U.S. Naval Academy (Navy),-1.0,/swimmer/329208,
Connor Sept,Lehigh,-1.0,/swimmer/356491,
Evan Zhang,Army,-1.0,/swimmer/329422,
Patrick Lacore,U.S. Naval Academy (Navy),-1.0,/swimmer/394068,
James Lee,U.S. Naval Academy (Navy),-1.0,NoMatch,
Nate Wilson,Army,-1.0,/swimmer/117612,
Jackson Schultz,U.S. Naval Academy (Navy),-1.0,NoMatch,
Patrick Merse,U.S. Naval Academy (Navy),-1.0,/swimmer/488052,
Kyle Falkstrom,Boston U,-1.0,/swimmer/487521,
Jake Stafford,Lehigh,-1.0,,
Zachary kopp,South Dakota,-1.0,/swimmer/436991,
Patrick Groters,Denver,-1.0,/swimmer/344263,
Charlie Bean,South Dakota,-1.0,,
Henry Skinner,South Dakota St,-1.0,/swimmer/489805,
Spencer Adrian,Denver,-1.0,/swimmer/419403,
Brady Torborg,South Dakota,-1.0,/swimmer/407767,
Darragh Mahns,Denver,-1.0,/swimmer/422041,
Forrest Baumgartner,Eastern Ill,-1.0,/swimmer/391353,
Jacob Won,South Dakota,-1.0,/swimmer/388745,
Alex Kraft,South Dakota St,-1.0,,
Henry Simpson,South Dakota,-1.0,/swimmer/403504,
Reece Stikeleather,South Dakota St,-1.0,/swimmer/462510,
Caden Delay,South Dakota,-1.0,/swimmer/539431,
Jared Miller,South Dakota St,-1.0,/swimmer/357141,
Parker Brown,South Dakota St,-1.0,/swimmer/558182,
Mack Sathre,South Dakota,-1.0,/swimmer/493288,
Gavin Wheeler,South Dakota St,-1.0,/swimmer/416529,
Stephen Johnson,South Dakota,-1.0,/swimmer/398772,
Chad Anderson,South Dakota St,-1.0,/swimmer/540082,
Ian Johnson,Western Ill,-1.0,/swimmer/392665,
Griffin Wolner,South Dakota,-1.0,/swimmer/407809,
Caleb Harthoorn,South Dakota St,-1.0,/swimmer/485803,
Jake Mitchell,Denver,-1.0,/swimmer/467284,
Naested Smit,South Dakota St,-1.0,/swimmer/511558,
Sam Johnson,St. Thomas,-1.0,NoMatch,
Adam Boerner,St. Thomas,-1.0,NoMatch,
Tyler Cunningham,Western Ill,-1.0,/swimmer/457001,
Max White,South Dakota St,-1.0,/swimmer/484899,
Alex Adams,Eastern Ill,-1.0,,
Cory Jacocks,South Dakota,-1.0,/swimmer/485015,
Riley Babson,Denver,-1.0,/swimmer/616786,
Damon Venner,South Dakota St,-1.0,/swimmer/540091,
Jake Leichner,South Dakota,-1.0,,
Joel Talley,Eastern Ill,-1.0,/swimmer/398933,
Quenton Steffen,South Dakota St,-1.0,,
Lincoln Greseth,Western Ill,-1.0,/swimmer/462158,
Ian Shultz,Denver,-1.0,/swimmer/522770,
Jarod Farrow,Eastern Ill,-1.0,/swimmer/509896,
David Mihalic,Denver,-1.0,/swimmer/508651,
Alexander Blom,Denver,-1.0,,
Mazen Shoukry,Grand Canyon,-1.0,/swimmer/508398,
Grant Sloan,University of Wyoming,-1.0,/swimmer/363065,
Florent Janin,Grand Canyon,-1.0,,
Richard Szilagyi,UNLV (M),-1.0,,
Corey Shepard,Air Force (M),-1.0,/swimmer/382904,
Bryan Chavez,UNLV (M),-1.0,NoMatch,
Samuel McKenzie,Grand Canyon,-1.0,/swimmer/523344,
Andrew Limpert,Air Force (M),-1.0,/swimmer/357915,
Omar Elsayd,Grand Canyon,-1.0,/swimmer/672233,
Ogi Maric,UNLV (M),-1.0,,
Michal Cukanow,UNLV (M),-1.0,,
Casey McEuen,UNLV (M),-1.0,/swimmer/819356,
Wen Zhang,Air Force (M),-1.0,/swimmer/326074,
Steven Butler,UNLV (M),-1.0,/swimmer/466261,
Sam Willstrop,UNLV (M),-1.0,,
Christopher Mykkanen,UNLV (M),-1.0,/swimmer/417556,
Sean Foster,Cal Baptist,-1.0,NoMatch,
Amir Haviv,Grand Canyon,-1.0,/swimmer/958289,
Elijah Clements,Grand Canyon,-1.0,/swimmer/419169,
Tyler Goodspeed,Seattle U (M),-1.0,,
Dylan Nasser,Grand Canyon,-1.0,/swimmer/351725,
Emmett Moore,Seattle U (M),-1.0,/swimmer/461054,
Kainan Coerin De Jesus,Grand Canyon,-1.0,,
Jake Goguen,Seattle U (M),-1.0,,
Griffin McKean,Grand Canyon,-1.0,/swimmer/419191,
William Corona,Seattle U (M),-1.0,,
Oskar Iwarsson,University of Wyoming,-1.0,/swimmer/815699,
Connor Barringer,Seattle U (M),-1.0,/swimmer/418768,
Gabe Bartolomei,Air Force (M),-1.0,,
Tory Bartlett,Air Force (M),-1.0,/swimmer/378925,
Aron Markow,University of Wyoming,-1.0,/swimmer/416199,
Adam Grimm,Air Force (M),-1.0,/swimmer/358206,
Trevor Van Law,Cal Baptist,-1.0,/swimmer/458590,
Andrew Rodriguez,University of Wyoming,-1.0,NoMatch,
Danny Cumnock-Francois,University of Wyoming,-1.0,,
Juan Varela,Seattle U (M),-1.0,/swimmer/603807,
Panos Bolanos,UNLV (M),-1.0,,
Ryan Netzel,University of Wyoming,-1.0,/swimmer/399591,
Cam Castro,UNLV (M),-1.0,,
Alonso Carazo Barbero,Grand Canyon,-1.0,/swimmer/649349,
Miller Browne,University of Wyoming,-1.0,/swimmer/363812,
Cameron Murphy,University of Wyoming,-1.0,NoMatch,
Justin Kalugin,Seattle U (M),-1.0,/swimmer/638882,
Misha Lyubavskiy,Grand Canyon,-1.0,,
Kyle Bailey,Seattle U (M),-1.0,/swimmer/400852,
Thomas Diaz,University of Wyoming,-1.0,NoMatch,
Ryan Ascencio,Seattle U (M),-1.0,/swimmer/417680,
Maxwell Chesno,Seattle U (M),-1.0,,
Logan Davis,Air Force (M),-1.0,NoMatch,
Jack Neton,Seattle U (M),-1.0,,
Ivan Zhukau,UNLV (M),-1.0,,
Michael Klauss,UNLV (M),-1.0,/swimmer/403718,
Jack Binder,UNLV (M),-1.0,,
George Thiss,Seattle U (M),-1.0,/swimmer/416174,
Will Rastatter,George Mason,-1.0,,
Tyler Kawakami,GW,-1.0,/swimmer/393889,
Josh Fletcher,George Mason,-1.0,/swimmer/473948,
Nick Soltys,Saint Louis University,-1.0,,
Ryan Patterson,GW,-1.0,NoMatch,
Charlie Rothenberger,Massachusetts,-1.0,,
Ethan Davey,Massachusetts,-1.0,/swimmer/465398,
Alex Kuriawa,La Salle,-1.0,/swimmer/552208,
Alec Thomas,St. Bonaventure,-1.0,NoMatch,
Nicholas Chao,Fordham,-1.0,/swimmer/444427,
Zachary Wolbert,La Salle,-1.0,,
Gabe Deiderick,La Salle,-1.0,,
Ty McLaren,Davidson,-1.0,,
Jacob Ruffolo,St. Bonaventure,-1.0,,
Griffin Witte,St. Bonaventure,-1.0,,
Dylan Arzoni,GW,-1.0,/swimmer/509288,
Brandt Wilhelmi,Saint Louis University,-1.0,/swimmer/455103,
Heath Brames,Massachusetts,-1.0,/swimmer/532320,
Eddie Cosic,GW,-1.0,/swimmer/504503,
Brooks Hauge,La Salle,-1.0,/swimmer/479546,
Connor Wright,Fordham,-1.0,/swimmer/346999,
Wade Meaders,Fordham,-1.0,/swimmer/550593,
Kaden Schwaiger,GW,-1.0,/swimmer/400303,
Jeremy Throndson,Saint Louis University,-1.0,/swimmer/401024,
Seth Carden,Davidson,-1.0,,
Evan Fenska,Fordham,-1.0,/swimmer/478014,
Brendan Conley,GW,-1.0,/swimmer/488086,
Maurilio Saddoud,Davidson,-1.0,,
Daniel Verdico,Saint Louis University,-1.0,/swimmer/487732,
Sammy Lucht,George Mason,-1.0,,
Owen Corkery,Davidson,-1.0,/swimmer/426155,
Nick Nakaya,St. Bonaventure,-1.0,,
Jared Bergan,George Mason,-1.0,/swimmer/453892,
Emerson Kiefer,Massachusetts,-1.0,/swimmer/492933,
Sanjay Sekar,Massachusetts,-1.0,/swimmer/406916,
Zach Hu,GW,-1.0,,
Jared Herr,Davidson,-1.0,/swimmer/489064,
Garrett Burk,La Salle,-1.0,/swimmer/492345,
Kade Johnson,Saint Louis University,-1.0,NoMatch,
Nick Torre,St. Bonaventure,-1.0,,
Dias Konysbayev,Massachusetts,-1.0,/swimmer/752395,
Jackson Knouse,George Mason,-1.0,/swimmer/2674083,
Cole Dyson,La Salle,-1.0,/swimmer/466212,
Josh Legge,GW,-1.0,,
Wade Turlington,George Mason,-1.0,,
Oscar Madsen,GW,-1.0,/swimmer/440050,
Matt Brajuka,La Salle,-1.0,,
Jake Kramer,La Salle,-1.0,,
Trent Burr,La Salle,-1.0,,
Sebastian Aguirre,La Salle,-1.0,/swimmer/419016,
Tommy Cromie,Davidson,-1.0,/swimmer/419077,
Tomas Botero,St. Bonaventure,-1.0,/swimmer/310298,
Preston Waldusky,Saint Louis University,-1.0,/swimmer/584541,
Chris Chao,Davidson,-1.0,,
Ian Venter,La Salle,-1.0,/swimmer/501104,
Ian Molloy,GW,-1.0,/swimmer/346673,
Colby Vieira,Massachusetts,-1.0,/swimmer/493129,
Thomas Broderick,Davidson,-1.0,/swimmer/397517,
Tim McKinley,George Mason,-1.0,,
DH Hwang,GW,-1.0,,
Thomas Chapman,George Mason,-1.0,/swimmer/396454,
Jamie Macdonald,Massachusetts,-1.0,/swimmer/930618,
Josh Bannon,St. Bonaventure,-1.0,,
Charlie Walsh,Davidson,-1.0,/swimmer/400353,
Noah Witt,Massachusetts,-1.0,/swimmer/563528,
Jason Rosales,La Salle,-1.0,/swimmer/493777,
Luke Devore,George Mason,-1.0,/swimmer/404539,
Alec Fatta,La Salle,-1.0,/swimmer/417212,
Danny Krueger,Texas,-1.0,,
Alvin Jiang,Texas,-1.0,NoMatch,
Hunter Armstrong,West Virginia,-1.0,/swimmer/482558,
Caspar Corbeau,Texas,-1.0,/swimmer/299471,
Sterling Crane,Texas,-1.0,,
Peter Larson,Texas,-1.0,/swimmer/416163,
Drew Kibler,Texas,-1.0,/swimmer/391887,
Peter Sadlowski,TCU,-1.0,,
Charlie Scheinfeld,Texas,-1.0,,
Jason Park,Texas,-1.0,/swimmer/376408,
Rasmus Pedersen,TCU,-1.0,/swimmer/944577,
Dusan Babic,TCU,-1.0,,
Noah Cumby,TCU,-1.0,/swimmer/509263,
Max Gustafson,West Virginia,-1.0,/swimmer/339817,
Hugh McPherson,TCU,-1.0,/swimmer/484342,
Trey Jackson,Texas,-1.0,/swimmer/495339,
Janis Silins,TCU,-1.0,,
David Snider,West Virginia,-1.0,/swimmer/503137,
Mike Niezgodzki,TCU,-1.0,,
Conrad Molinaro,West Virginia,-1.0,/swimmer/455962,
Fausto Huerta,West Virginia,-1.0,,
Jake Williams,West Virginia,-1.0,NoMatch,
Michael Chwaluk,TCU,-1.0,/swimmer/416301,
Nicholas Skinner,TCU,-1.0,,
Kade Knoch,TCU,-1.0,/swimmer/344411,
Joshua Madzy,West Virginia,-1.0,,
Braden Vines,Texas,-1.0,/swimmer/391330,
Halvor Borgstroem,Texas,-1.0,,
Sam Artmann,Texas,-1.0,/swimmer/705707,
Alex Zettle,Texas,-1.0,,
Colter Carman,Texas,-1.0,/swimmer/348719,
Ethan Harder,Texas,-1.0,/swimmer/419124,
David Dixon,West Virginia,-1.0,/swimmer/291240,
Zach Boley,West Virginia,-1.0,,
Andrew Koustik,Texas,-1.0,/swimmer/343860,
Jake Foster,Texas,-1.0,,
Charles Millette,TCU,-1.0,/swimmer/661665,
Jonathan Bennett,West Virginia,-1.0,/swimmer/618361,
Andrew Rattray,TCU,-1.0,/swimmer/169325,
Josh Harlan,West Virginia,-1.0,,
Jack Saum,West Virginia,-1.0,/swimmer/358322,
Paul Degrado,Texas,-1.0,/swimmer/376248,
Tommy Minar,Seton Hall,-1.0,,
Christian Thomas,Xavier,-1.0,/swimmer/394517,
Roark Lundal,Xavier,-1.0,/swimmer/408628,
Andrew Kelley,Villanova,-1.0,/swimmer/306081,
Ethan Wing,Xavier,-1.0,/swimmer/505583,
Andrew Devine,Xavier,-1.0,/swimmer/502617,
Aidan Hughes,Providence,-1.0,/swimmer/623479,
Brian Cantin,Providence,-1.0,/swimmer/417678,
Matt Geraghty,Xavier,-1.0,,
Joey Mullen,Xavier,-1.0,,
Josiah Lauver,Georgetown,-1.0,/swimmer/417211,
Ben Puglessi,Seton Hall,-1.0,/swimmer/366284,
Emils Jurcik,Connecticut,-1.0,/swimmer/508997,
Anthony Melchore,Seton Hall,-1.0,/swimmer/515186,
Nick Fiddler,Villanova,-1.0,,
Thomas Staes,Seton Hall,-1.0,,
Sean Percin,Georgetown,-1.0,/swimmer/445336,
Ben Quon,Xavier,-1.0,,
Jesse Marsh,Villanova,-1.0,/swimmer/436079,
Gennarino Conzemius,Seton Hall,-1.0,/swimmer/496410,
Ben Laclair,Seton Hall,-1.0,,
Matt Williams,Xavier,-1.0,NoMatch,
Ryan Maher,Villanova,-1.0,/swimmer/454115,
Davis Klein,Xavier,-1.0,/swimmer/468755,
Conor Dunne,Seton Hall,-1.0,/swimmer/487726,
Jack O'Keefe,Providence,-1.0,,
Michael Baldini,Georgetown,-1.0,/swimmer/502865,
Landon Clark,Xavier,-1.0,NoMatch,
Jason Lee,Connecticut,-1.0,NoMatch,
Walker Parra,Seton Hall,-1.0,/swimmer/438695,
Elliot Steinberg,Xavier,-1.0,/swimmer/409191,
Reid Hutcherson,Villanova,-1.0,/swimmer/452796,
