Name,School,Power,Link,Hometown
Jack Dolan,Arizona St,-1.0,/swimmer/398940,
Nikola Miljenic,University of Southern California,-1.0,/swimmer/450632,
Evan Carlson,Arizona St,-1.0,/swimmer/419152,
Cody Bybee,Arizona St,-1.0,/swimmer/358312,
Carter Swift,Arizona St,-1.0,/swimmer/401459,
Cooper Deryk,University of Utah,-1.0,/swimmer/893347,
Tai Combs,University of Arizona,-1.0,/swimmer/419834,
Mason Gonzalez,Stanford,-1.0,/swimmer/357009,
Marcos Rico Peng,University of California-Berkeley,-1.0,/swimmer/1229575,
Ethan Luc,Arizona St,-1.0,/swimmer/393114,
Neel Roy,Stanford,-1.0,/swimmer/649341,
Finn O'Haimhirgin,University of Utah,-1.0,,
Santiago Contreras,University of Utah,-1.0,/swimmer/640705,
Hunter Ingram,University of Arizona,-1.0,/swimmer/428308,
Will Tarvestad,Stanford,6.94,/swimmer/455063,
Brooks Taner,University of Arizona,-1.0,/swimmer/650773,
Colin Gwiazdowski,University of Arizona,-1.0,/swimmer/401777,
Jan Collazo Torres,University of Southern California,-1.0,/swimmer/532944,
Jack Kirby,University of Southern California,-1.0,/swimmer/474767,
Ryan Peterson,University of Southern California,-1.0,/swimmer/449710,
Alexei Sancov,University of Southern California,-1.0,/swimmer/420573,
Jordan Dunn,Arizona St,-1.0,/swimmer/412399,
Wyatt Matson,University of Arizona,-1.0,/swimmer/447224,
Elijah Warren,Arizona St,-1.0,/swimmer/300309,
Jp Hynes,University of Utah,-1.0,,
Ariel Spektor,University of Southern California,-1.0,/swimmer/422580,
Grant Shoults,Stanford,-1.0,/swimmer/282906,
Kyle Millis,University of California-Berkeley,-1.0,/swimmer/413394,
Jack Anderson,University of Arizona,16.21,/swimmer/501648,
Paul Retterer,University of Southern California,-1.0,/swimmer/503920,
Sebastian Somerset,University of California-Berkeley,-1.0,/swimmer/570428,
Reece Whitley,University of California-Berkeley,-1.0,/swimmer/265327,
Ty Coen,University of Arizona,-1.0,,
Ty Wells,University of Arizona,-1.0,,
Michael Petrides,University of California-Berkeley,-1.0,/swimmer/347787,
Noah Carlson,University of Utah,-1.0,/swimmer/422759,
Lex Hernandez-Nietling,University of Utah,-1.0,,
Julian Hill,Arizona St,-1.0,/swimmer/309991,
Tyler Klawiter,University of Utah,-1.0,/swimmer/399036,
Bryce Mefford,University of California-Berkeley,-1.0,/swimmer/351225,
Liam Bresette,Arizona St,-1.0,,
Andrew Gray,Arizona St,-1.0,/swimmer/505413,
Daniel Namir,University of Arizona,-1.0,/swimmer/561283,
Aldan Johnston,University of Arizona,-1.0,/swimmer/401903,
Daniel Carr,University of California-Berkeley,-1.0,/swimmer/289282,
Alex Liang,Stanford,-1.0,/swimmer/343992,
Trent Martinez,University of Southern California,-1.0,,
Dominic Margarino,University of Southern California,-1.0,/swimmer/541826,
Hugo Gonzalez de Oliviera,University of California-Berkeley,-1.0,,
Chris Jhong,University of California-Berkeley,-1.0,,
Colby Mefford,University of California-Berkeley,-1.0,/swimmer/418780,
Ben Waterman,University of Utah,-1.0,,
Jason Louser,University of California-Berkeley,-1.0,/swimmer/394499,
Andrew Matejka,Stanford,-1.0,/swimmer/393075,
Sean Grieshop,University of California-Berkeley,-1.0,/swimmer/291653,
Preston Niayesh,University of California-Berkeley,-1.0,/swimmer/443811,
Jacques Laeuffer,University of California-Berkeley,-1.0,/swimmer/962828,
Nathan Ramey,University of Utah,-1.0,/swimmer/455909,
Trenton Julian,University of California-Berkeley,-1.0,/swimmer/349753,
Brooks Fail,University of Arizona,-1.0,/swimmer/291848,
Victor Johansson,University of Southern California,-1.0,/swimmer/450591,
Ivan Puskovitch,University of Southern California,-1.0,/swimmer/408353,
Jack Little,Arizona St,-1.0,/swimmer/344482,
Jakob Icimsoy,Arizona St,-1.0,/swimmer/401354,
David Mertz,University of Southern California,-1.0,/swimmer/418411,
Noah Scheuermann,Arizona St,-1.0,/swimmer/398931,
Alex Colson,Arizona St,-1.0,,
Jackson Cunningham,University of Utah,-1.0,/swimmer/403876,
Bobby Pearce,Arizona St,-1.0,,
Alex Boratto,Stanford,3.02,/swimmer/422808,
Shane Blinkman,Stanford,-1.0,/swimmer/358239,
Jack Murphy,University of Arizona,-1.0,/swimmer/349103,
Jaek Horner,University of Utah,-1.0,,
Jon Cook,Stanford,-1.0,,
Daniel Roy,Stanford,-1.0,/swimmer/289390,
Andrew Britton,University of Utah,-1.0,,
Ryan Foote,University of Arizona,-1.0,/swimmer/460994,
Harrison Wayner,University of Utah,-1.0,/swimmer/416535,
Matt Lane,Arizona St,-1.0,,
Jackson Odgers,University of Southern California,-1.0,/swimmer/452412,
Will Davis,University of Florida,-1.0,,
Brooks Curry,Louisiana State University,-1.0,/swimmer/553509,
Dillon Downing,University of Georgia,-1.0,/swimmer/731479,
Jonathan Berneburg,University of Alabama,-1.0,/swimmer/508689,
AJ Ross,South Carolina,-1.0,,
Eric Friese,University of Florida,-1.0,,
Matthew Yish,Auburn University,-1.0,/swimmer/294499,
Danny Kovac,University of Missouri,-1.0,,
Nik Eberly,Auburn University,-1.0,/swimmer/468728,
Isaac Davis,University of Florida,-1.0,/swimmer/576098,
Clayton Bobo,Texas A&M University,-1.0,,
Kevin Hammer,University of Missouri,-1.0,/swimmer/550718,
Jack Armstrong,Auburn University,2.79,/swimmer/467104,
Nolan Briggs,University of Tennessee,-1.0,/swimmer/400341,
Dylan Delaney,South Carolina,-1.0,/swimmer/409757,
Koko Bratanov,Texas A&M University,1.04,/swimmer/376486,
Guy Gropper,South Carolina,-1.0,,
Alex Moore,University of Missouri,-1.0,NoMatch,
Kyle Leach,University of Missouri,-1.0,/swimmer/344675,
Mark Shperkin,South Carolina,-1.0,/swimmer/508582,
Seth Bailey,University of Tennessee,-1.0,,
Phil Costin,South Carolina,-1.0,,
Scott Scanlon,University of Tennessee,-1.0,/swimmer/473166,
Jack Jannasch,Louisiana State University,-1.0,/swimmer/391230,
Ben Patton,University of Missouri,-1.0,/swimmer/688562,
Aidan Stoffle,Auburn University,-1.0,/swimmer/465325,
Cole Bruns,Auburn University,-1.0,,
Max Hawton,Kentucky,-1.0,,
Jack Zhu,University of Alabama,-1.0,/swimmer/671035,
Michael Houlie,University of Tennessee,-1.0,/swimmer/672380,
Cam Auerbach,University of Alabama,-1.0,,
Riley Scruggs,University of Georgia,-1.0,,
Youssef Said,University of Georgia,-1.0,/swimmer/695498,
Luke Massey,University of Tennessee,-1.0,/swimmer/346699,
Peter Simmons,Texas A&M University,-1.0,/swimmer/343725,
Zach Hils,University of Georgia,2.33,/swimmer/348848,
Luke Brice,University of Tennessee,-1.0,/swimmer/384617,
Ananda Lim,University of Georgia,-1.0,/swimmer/450434,
Joel Giraudeau,University of Tennessee,-1.0,/swimmer/488543,
Christian Sztolcman,Auburn University,-1.0,/swimmer/397663,
Jarel Dillard,University of Tennessee,-1.0,/swimmer/384901,
Riley Vanmeter,University of Alabama,-1.0,/swimmer/468574,
Tamas Novoszath,South Carolina,-1.0,/swimmer/377328,
Derek Maas,University of Alabama,-1.0,/swimmer/461726,
Ty Babinec,Auburn University,-1.0,,
Will Goodwin,University of Missouri,-1.0,,
Alex Wade,South Carolina,-1.0,,
Luke Davis,University of Missouri,9.92,/swimmer/424214,
Thomas Strother,University of Georgia,-1.0,,
Davis Edwards,Auburn University,-1.0,/swimmer/403156,
Luke Stuart,Texas A&M University,-1.0,/swimmer/484733,
Jack Dubois,University of Missouri,-1.0,/swimmer/1622982,
Kieran Smith,University of Florida,-1.0,/swimmer/405619,
Harry Homans,University of Georgia,-1.0,,
Jack Dahlgren,University of Missouri,-1.0,/swimmer/364931,
Michael Petro,Louisiana State University,-1.0,,
Jorge Depassier,University of Florida,-1.0,/swimmer/365126,
Alfonso Mestre,University of Florida,-1.0,/swimmer/610434,
Dillon Hillis,University of Florida,-1.0,/swimmer/348404,
Andrew Abruzzo,University of Georgia,-1.0,/swimmer/348159,
Liam Bell,University of Alabama,1.76,/swimmer/421825,
Jace Brown,Texas A&M University,-1.0,/swimmer/410048,
Jakob Clark,Kentucky,-1.0,/swimmer/459813,
Coleman Kramer,South Carolina,-1.0,/swimmer/310301,
Lleyton Smith,Auburn University,-1.0,/swimmer/465194,
Andres Puente Bustamante,Texas A&M University,-1.0,/swimmer/517388,
Brennan Gravley,University of Florida,-1.0,/swimmer/357503,
William Coakley,Texas A&M University,-1.0,/swimmer/459361,
Ethan Gogulski,Texas A&M University,-1.0,/swimmer/510219,
Dylan Brisco,University of Florida,-1.0,/swimmer/344215,
Ian Grum,University of Georgia,-1.0,/swimmer/449643,
Mark Schnippenkoetter,Texas A&M University,-1.0,,
Nicholas Hernandez-Tome,University of Alabama,-1.0,,
Trey Freeman,University of Florida,-1.0,,
Daniel Blake,Kentucky,-1.0,/swimmer/418659,
Aryan Makhija,Auburn University,-1.0,/swimmer/757463,
Isak Vikstrom,Louisiana State University,-1.0,/swimmer/842370,
Spencer Rowe,Auburn University,-1.0,/swimmer/347446,
Grady Wheeler,Auburn University,-1.0,/swimmer/515072,
Spencer Tussing,University of Tennessee,-1.0,/swimmer/482638,
Matt Menke,University of Alabama,-1.0,/swimmer/473180,
Mason Wilby,Kentucky,-1.0,/swimmer/365119,
Dane Florea,University of Missouri,-1.0,/swimmer/423469,
Miguel Cancel,University of Florida,-1.0,/swimmer/365056,
John Michael Gordon,Kentucky,-1.0,,
Bobby Finke,University of Florida,-1.0,,
Nicholas Perera,University of Alabama,-1.0,/swimmer/358297,
Jordan Yip,South Carolina,-1.0,/swimmer/928548,
Julian Norman,Louisiana State University,-1.0,/swimmer/403378,
Tyler Watson,University of Florida,7.54,/swimmer/425106,
Seth Maschmeier,Auburn University,-1.0,/swimmer/553458,
Advait Page,University of Florida,-1.0,,
Charlie Logan,University of Georgia,-1.0,/swimmer/463667,
Nick Smith,Kentucky,4.16,/swimmer/330627,
Kevin Vargas,University of Florida,-1.0,/swimmer/500363,
Jacob Schababerle,Texas A&M University,-1.0,,
Keegan Walsh,University of Georgia,-1.0,/swimmer/399084,
David Boylan,Louisiana State University,-1.0,,
Cole Brown,University of Alabama,-1.0,/swimmer/401901,
Chase Allison,South Carolina,-1.0,/swimmer/405040,
Kyle Barker,Kentucky,-1.0,/swimmer/380974,
Timmy Ellett,Kentucky,-1.0,,
Brett Champlin,University of Tennessee,-1.0,/swimmer/400838,
Drew Grespin,South Carolina,-1.0,,
Henry Miller,Kentucky,-1.0,/swimmer/1014096,
Kayky Marquart Mota,University of Tennessee,-1.0,/swimmer/816558,
Jimmy Hayburn,Loyola University (Maryland),-1.0,,
Callen Aulizia,U.S. Naval Academy (Navy),12.69,/swimmer/482652,
Leo Kuyl,Bucknell,-1.0,/swimmer/402897,
Glenn Lasco,Lehigh,-1.0,/swimmer/404920,
Brendan Sullivan,U.S. Naval Academy (Navy),15.17,/swimmer/403200,
Tanner Falls,U.S. Military Academy (Army),-1.0,/swimmer/447170,
Matthew Fadel,U.S. Naval Academy (Navy),-1.0,/swimmer/491516,
Dawson Waage,U.S. Naval Academy (Navy),-1.0,/swimmer/374762,
Nicholas Isenhower,U.S. Military Academy (Army),14.55,/swimmer/379870,
Warren Turner,U.S. Naval Academy (Navy),-1.0,/swimmer/403334,
Eli Williams,U.S. Naval Academy (Navy),17.28,/swimmer/376839,
Ben Selnick,U.S. Naval Academy (Navy),20.88,/swimmer/454074,
Will Rankin,U.S. Military Academy (Army),-1.0,,
Jacob Lindner,Boston U,-1.0,/swimmer/466072,
Brian Hess,Loyola University (Maryland),-1.0,/swimmer/148222,
Jack Carignan,Boston U,-1.0,/swimmer/403161,
Walker Wilson,Lehigh,-1.0,/swimmer/290537,
Jonathan Brooks,Loyola University (Maryland),26.38,/swimmer/394326,
Aaron Tupper,Lafayette College,-1.0,/swimmer/515080,
Sung Lee,Loyola University (Maryland),-1.0,/swimmer/327655,
Jack Rose,Bucknell,-1.0,/swimmer/389668,
Stephen Johnson,Boston U,-1.0,/swimmer/398772,
Paul Kinsella,U.S. Naval Academy (Navy),-1.0,/swimmer/465980,
Sam Sweeney,Bucknell,-1.0,/swimmer/393108,
Hunter Trambaugh,Boston U,-1.0,/swimmer/389023,
Casey Brown,Loyola University (Maryland),25.59,/swimmer/378050,
Caleb Eberly,Lehigh,-1.0,/swimmer/453953,
Andreas Mason,Boston U,-1.0,/swimmer/459224,
Jacob Powell,U.S. Military Academy (Army),-1.0,/swimmer/419489,
Ben Fox,Holy Cross,-1.0,,
Nick Haddad,Bucknell,-1.0,,
Jon Quick,American,-1.0,,
Ethan Thomas,Boston U,-1.0,/swimmer/375830,
John Nguyen,Loyola University (Maryland),-1.0,NoMatch,
Derek Knight,Bucknell,-1.0,/swimmer/397560,
Carter Weiland,Bucknell,-1.0,/swimmer/395224,
Andrew White,Boston U,-1.0,/swimmer/411902,
Jared Copeland,Loyola University (Maryland),24.47,/swimmer/471300,
Christian Stef,Bucknell,-1.0,/swimmer/376946,
David Sears,Loyola University (Maryland),-1.0,,
Sean Keenan,U.S. Military Academy (Army),-1.0,/swimmer/636767,
Jack Van Meter,Colgate,-1.0,/swimmer/431203,
Segundo Rienhardt,Colgate,-1.0,/swimmer/612867,
Sean Keller,Loyola University (Maryland),-1.0,/swimmer/587063,
Ryan Clark,Boston U,26.6,/swimmer/295739,
Jamison Crow,Lafayette College,-1.0,/swimmer/466195,
Janik Wing,Lehigh,-1.0,/swimmer/493844,
Mikey Brennan,Holy Cross,-1.0,,
Dan Cashell,U.S. Naval Academy (Navy),10.62,/swimmer/352223,
Langston Carter,American,-1.0,/swimmer/479106,
Conor Rutigliano,Loyola University (Maryland),-1.0,/swimmer/394657,
Ryaan Hatoum,Bucknell,-1.0,/swimmer/310368,
Oliver Smith,U.S. Naval Academy (Navy),25.42,/swimmer/396634,
Peter Warshaw,Loyola University (Maryland),-1.0,/swimmer/402709,
Matthew Shea,Holy Cross,-1.0,,
Kyle Silbert,American,-1.0,/swimmer/570483,
Justin Lloyd,Lafayette College,-1.0,/swimmer/413929,
Matthew Grieco,Holy Cross,-1.0,/swimmer/808136,
Alec Baker,Bucknell,-1.0,/swimmer/456797,
Adam Kawut,American,-1.0,/swimmer/402667,
Sam Miller,Bucknell,-1.0,NoMatch,
Brenden Meagher,Boston U,-1.0,/swimmer/346749,
Kyle Cannon,Loyola University (Maryland),53.71,/swimmer/632388,
Matt Voight,Loyola University (Maryland),25.02,/swimmer/488151,
Dean Spicer,Loyola University (Maryland),-1.0,/swimmer/402955,
Sawyer Moseley,American,-1.0,/swimmer/1186042,
Noah Zeigler,Colgate,-1.0,/swimmer/458380,
Andrew Lydon,Holy Cross,-1.0,/swimmer/609926,
Justin Song,Colgate,-1.0,/swimmer/495174,
Tommy Noone,Loyola University (Maryland),-1.0,,
Dylan Phee,Lafayette College,-1.0,/swimmer/702907,
Nick Sabella,Lafayette College,-1.0,,
Ethan Sampson,Loyola University (Maryland),-1.0,/swimmer/419396,
Colin Seybold,Loyola University (Maryland),-1.0,/swimmer/634743,
Sean Dwyer,U.S. Military Academy (Army),-1.0,/swimmer/599740,
Zack O'Haver,U.S. Naval Academy (Navy),-1.0,,
Sean Quinn,Bucknell,-1.0,/swimmer/413154,
Sarsen Whatmore,Boston U,-1.0,/swimmer/310490,
Max Verheyen,Loyola University (Maryland),-1.0,,
Reid Hussey,Loyola University (Maryland),-1.0,/swimmer/433413,
Caleb Mauldin,U.S. Naval Academy (Navy),-1.0,/swimmer/413859,
Luke Johnson,U.S. Naval Academy (Navy),31.28,/swimmer/1329908,
Nick Lynam,Lehigh,17.66,/swimmer/403015,
Josh Walker,Loyola University (Maryland),19.17,/swimmer/175575,
Ben Brewer,Boston U,-1.0,/swimmer/2038135,
Dylan Champagne,Loyola University (Maryland),-1.0,/swimmer/408961,
Sean Reilly,Lafayette College,-1.0,/swimmer/404715,
Brett Legambi,Loyola University (Maryland),-1.0,/swimmer/358910,
Dylan Maziarz,Loyola University (Maryland),-1.0,/swimmer/478430,
Michael Krigeris,U.S. Naval Academy (Navy),-1.0,/swimmer/423429,
Kevin Lin,U.S. Military Academy (Army),-1.0,/swimmer/358959,
Garrett Kiesel,Bucknell,-1.0,/swimmer/613512,
Tommy Scrivanich,Boston U,24.18,/swimmer/291166,
Andrew Sukach,Lehigh,-1.0,/swimmer/478387,
Ethan Keyes,Lafayette College,45.16,/swimmer/490906,
Jay Jay Wong,Lafayette College,-1.0,,
Zach Duthie,Colgate,51.98,/swimmer/405098,
Jack Venker,U.S. Military Academy (Army),-1.0,/swimmer/398994,
Matt Cummings,Lafayette College,-1.0,/swimmer/502707,
Derek Nguyen,U.S. Naval Academy (Navy),13.22,/swimmer/356508,
Mike Jeschke,U.S. Naval Academy (Navy),-1.0,,
Nathan Roodzant,U.S. Naval Academy (Navy),-1.0,/swimmer/499735,
Ethan Tack,U.S. Naval Academy (Navy),-1.0,/swimmer/329208,
Connor Sept,Lehigh,-1.0,/swimmer/356491,
Evan Zhang,U.S. Military Academy (Army),7.56,/swimmer/329422,
Patrick Lacore,U.S. Naval Academy (Navy),-1.0,/swimmer/394068,
James Lee,U.S. Naval Academy (Navy),17.25,/swimmer/417823,
Nate Wilson,U.S. Military Academy (Army),-1.0,/swimmer/117612,
Jackson Schultz,U.S. Naval Academy (Navy),16.36,/swimmer/541167,
Patrick Merse,U.S. Naval Academy (Navy),-1.0,/swimmer/488052,
Kyle Falkstrom,Boston U,-1.0,/swimmer/487521,
Jake Stafford,Lehigh,-1.0,,
Zachary kopp,University of South Dakota,-1.0,/swimmer/436991,
Patrick Groters,University of Denver,-1.0,/swimmer/344263,
Charlie Bean,University of South Dakota,-1.0,,
Henry Skinner,South Dakota State University,-1.0,/swimmer/489805,
Spencer Adrian,University of Denver,-1.0,/swimmer/419403,
Brady Torborg,University of South Dakota,-1.0,/swimmer/407767,
Darragh Mahns,University of Denver,-1.0,/swimmer/422041,
Forrest Baumgartner,Eastern Ill,-1.0,/swimmer/391353,
Jacob Won,University of South Dakota,-1.0,/swimmer/388745,
Alex Kraft,South Dakota State University,-1.0,,
Henry Simpson,University of South Dakota,-1.0,/swimmer/403504,
Reece Stikeleather,South Dakota State University,-1.0,/swimmer/462510,
Caden Delay,University of South Dakota,-1.0,/swimmer/539431,
Jared Miller,South Dakota State University,19.53,/swimmer/357141,
Parker Brown,South Dakota State University,-1.0,/swimmer/558182,
Mack Sathre,University of South Dakota,-1.0,/swimmer/493288,
Gavin Wheeler,South Dakota State University,-1.0,/swimmer/416529,
Stephen Johnson,University of South Dakota,-1.0,/swimmer/398772,
Chad Anderson,South Dakota State University,-1.0,/swimmer/540082,
Ian Johnson,Western Ill,-1.0,/swimmer/392665,
Griffin Wolner,University of South Dakota,-1.0,/swimmer/407809,
Caleb Harthoorn,South Dakota State University,-1.0,/swimmer/485803,
Jake Mitchell,University of Denver,25.39,/swimmer/467284,
Naested Smit,South Dakota State University,-1.0,/swimmer/511558,
Sam Johnson,University of Saint Thomas (MN),-1.0,NoMatch,
Adam Boerner,University of Saint Thomas (MN),17.4,/swimmer/343077,
Tyler Cunningham,Western Ill,28.03,/swimmer/457001,
Max White,South Dakota State University,34.54,/swimmer/484899,
Alex Adams,Eastern Ill,-1.0,,
Cory Jacocks,University of South Dakota,-1.0,/swimmer/485015,
Riley Babson,University of Denver,-1.0,/swimmer/616786,
Damon Venner,South Dakota State University,-1.0,/swimmer/540091,
Jake Leichner,University of South Dakota,18.2,/swimmer/409149,
Joel Talley,Eastern Ill,-1.0,/swimmer/398933,
Quenton Steffen,South Dakota State University,-1.0,,
Lincoln Greseth,Western Ill,-1.0,/swimmer/462158,
Ian Shultz,University of Denver,20.57,/swimmer/522770,
Jarod Farrow,Eastern Ill,-1.0,/swimmer/509896,
David Mihalic,University of Denver,-1.0,/swimmer/508651,
Alexander Blom,University of Denver,-1.0,,
Mazen Shoukry,Grand Canyon University,-1.0,/swimmer/508398,
Grant Sloan,University of Wyoming,-1.0,/swimmer/363065,
Florent Janin,Grand Canyon University,-1.0,,
Richard Szilagyi,"University of Nevada, Las Vegas (UNLV)",-1.0,,
Corey Shepard,U.S. Air Force Academy,-1.0,/swimmer/382904,
Bryan Chavez,"University of Nevada, Las Vegas (UNLV)",15.64,/swimmer/672335,
Samuel McKenzie,Grand Canyon University,-1.0,/swimmer/523344,
Andrew Limpert,U.S. Air Force Academy,-1.0,/swimmer/357915,
Omar Elsayd,Grand Canyon University,-1.0,/swimmer/672233,
Ogi Maric,"University of Nevada, Las Vegas (UNLV)",5.18,/swimmer/443146,
Michal Cukanow,"University of Nevada, Las Vegas (UNLV)",9.9,/swimmer/662159,
Casey McEuen,"University of Nevada, Las Vegas (UNLV)",-1.0,/swimmer/819356,
Wen Zhang,U.S. Air Force Academy,-1.0,/swimmer/326074,
Steven Butler,"University of Nevada, Las Vegas (UNLV)",-1.0,/swimmer/466261,
Sam Willstrop,"University of Nevada, Las Vegas (UNLV)",15.64,/swimmer/390310,
Christopher Mykkanen,"University of Nevada, Las Vegas (UNLV)",-1.0,/swimmer/417556,
Sean Foster,California Baptist University,12.87,/swimmer/419079,
Amir Haviv,Grand Canyon University,-1.0,/swimmer/958289,
Elijah Clements,Grand Canyon University,-1.0,/swimmer/419169,
Tyler Goodspeed,Seattle University,-1.0,,
Dylan Nasser,Grand Canyon University,-1.0,/swimmer/351725,
Emmett Moore,Seattle University,-1.0,/swimmer/461054,
Kainan Coerin De Jesus,Grand Canyon University,14.57,/swimmer/216501,
Jake Goguen,Seattle University,17.88,/swimmer/357568,
Griffin McKean,Grand Canyon University,-1.0,/swimmer/419191,
William Corona,Seattle University,-1.0,,
Oskar Iwarsson,University of Wyoming,-1.0,/swimmer/815699,
Connor Barringer,Seattle University,-1.0,/swimmer/418768,
Gabe Bartolomei,U.S. Air Force Academy,19.22,/swimmer/463601,
Tory Bartlett,U.S. Air Force Academy,-1.0,/swimmer/378925,
Aron Markow,University of Wyoming,-1.0,/swimmer/416199,
Adam Grimm,U.S. Air Force Academy,-1.0,/swimmer/358206,
Trevor Van Law,California Baptist University,-1.0,/swimmer/458590,
Andrew Rodriguez,University of Wyoming,7.55,/swimmer/344832,
Danny Cumnock-Francois,University of Wyoming,20.73,/swimmer/504740,
Juan Varela,Seattle University,-1.0,/swimmer/603807,
Panos Bolanos,"University of Nevada, Las Vegas (UNLV)",-1.0,,
Ryan Netzel,University of Wyoming,-1.0,/swimmer/399591,
